Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-120.852	-385.8357	264.9837	2.618276	0.4267149	0.1984457	0.5690896
6	-114.3104	-378.8124	264.502	2.287068	0.9611623	0.1984457	0.7582488
12	-112.5716	-377.5019	264.9303	2.320656	0.5824304	0.1993571	0.7582488
18	-114.1208	-379.0812	264.9603	2.320656	0.625241	0.1993571	0.5662451
24	-108.1135	-372.3663	264.2528	2.657273	0.625241	0.3309718	0.365515
30	-119.0483	-383.8394	264.7911	2.657273	0.6336158	0.1433398	0.4259088
36	-113.7602	-378.5627	264.8025	2.645818	0.6336158	0.1433398	0.4259088
42	-112.7769	-377.2967	264.5198	2.401948	1.038321	0.1433398	0.712384
48	-120.6366	-384.6041	263.9675	2.590978	1.040099	0.2924012	0.4684761
54	-129.6204	-391.8695	262.2491	1.206358	0.6404767	0.1686112	3.415062
60	-106.939	-371.7929	264.854	2.220619	0.5895087	0.2576925	0.7647216
66	-103.5293	-368.1379	264.6086	1.952176	0.5474628	0.4762313	0.9183739
72	-95.84103	-360.0845	264.2435	1.992371	0.7152987	0.4762313	1.010728
78	-99.9905	-363.9156	263.9251	1.880263	0.7152987	0.287255	1.665691
84	-115.5367	-379.3736	263.837	1.741068	0.7152987	0.1908013	2.001468
90	-119.8242	-384.6894	264.8652	1.769205	0.5118144	0.1908013	1.46288
96	-108.8423	-372.3763	263.534	1.769205	1.123533	0.2716037	1.737267
102	-117.8094	-381.518	263.7086	1.829829	1.123533	0.2716037	1.568619
108	-113.3999	-377.3055	263.9056	1.720846	1.280968	0.2716037	1.398766
114	-106.1886	-370.0576	263.869	1.959327	1.280968	0.2972306	1.18323
120	-116.8122	-381.8856	265.0734	1.939001	0.4406036	0.2972306	1.005036
126	-119.5536	-384.4624	264.9088	2.107634	0.5135249	0.2972306	0.8665401
132	-111.9423	-376.7993	264.857	2.099376	0.6239083	0.2972306	0.7214123
138	-115.8427	-380.9085	265.0658	1.722258	0.4311031	0.2972306	1.224679
144	-114.0547	-378.926	264.8713	1.730806	0.4311031	0.2972306	1.375869
150	-106.0347	-370.7605	264.7258	1.535477	0.5838017	0.2326961	1.567559
156	-109.3723	-373.4179	264.0455	1.535477	0.5838017	0.2286943	2.04648
162	-104.8287	-369.4271	264.5985	1.996148	0.7349288	0.3038485	0.9673762
168	-103.9328	-368.6377	264.7049	2.206325	0.641262	0.3038485	0.7301892
174	-102.2105	-367.4188	265.2083	2.266864	0.4593521	0.2224037	0.5630892
180	-106.5147	-371.6337	265.119	2.232122	0.4593521	0.2693017	0.5630892
186	-105.7175	-369.8247	264.1072	2.173869	1.428595	0.2398829	0.7253401
192	-101.7198	-366.4916	264.7717	2.050337	0.6553727	0.2988856	0.8421962
198	-120.3034	-384.932	264.6285	2.177364	0.8275296	0.2526324	0.7236325
204	-119.3472	-384.4463	265.0991	2.177364	0.5437408	0.2185086	0.7236325
